b	switch	start	end	contig
87301	0	17576133	17581839	Ctg001
87351	0	17582154	17589829	Ctg001
87401	0	17589910	17595243	Ctg001
87451	0	17595305	17604850	Ctg001
87501	0	17605004	17613316	Ctg001
87551	0	17613340	17620155	Ctg001
87601	0	17620206	17628174	Ctg001
87651	0	17628241	17635606	Ctg001
87701	0	17635710	17643876	Ctg001
87751	0	17644218	17654341	Ctg001
87801	0	17654716	17661002	Ctg001
87851	0	17661106	17670069	Ctg001
87901	0	17670183	17690865	Ctg001
87951	0	17691040	17700238	Ctg001
88001	0	17700373	17707730	Ctg001
88051	0	17707849	17730112	Ctg001
88101	0	17730537	17775180	Ctg001
88151	0	17775484	17786735	Ctg001
88201	0	17787517	17795497	Ctg001
88251	0	17795631	17803872	Ctg001
88301	0	17803961	17820537	Ctg001
88351	0	17820567	17832364	Ctg001
88401	0	17832917	17847392	Ctg001
88451	0	17847561	17862913	Ctg001
88501	0	17862925	17876126	Ctg001
88551	0	17876906	17882740	Ctg001
88601	0	17882901	17888083	Ctg001
88651	0	17888318	17901422	Ctg001
88701	0	17901557	17913520	Ctg001
88751	0	17913626	17928484	Ctg001
88801	0	17928565	17941405	Ctg001
88851	0	17941513	17958575	Ctg001
88901	0	17958880	17979775	Ctg001
88951	0	17979980	17991757	Ctg001
89001	0	17991785	18036635	Ctg001
89051	0	18036657	18059927	Ctg001
89101	0	18060023	18076045	Ctg001
89151	0	18076171	18088980	Ctg001
89201	0	18090067	18103229	Ctg001
89251	0	18103888	18115639	Ctg001
89301	0	18116079	18173701	Ctg001
89351	0	18173999	18231977	Ctg001
89401	0	18239837	18329195	Ctg001
89451	0	18331163	18377474	Ctg001
89501	0	18377899	18433107	Ctg001
89551	0	18434039	18499650	Ctg001
89601	0	18501516	18800893	Ctg001
89651	NA	18807503	18869953	Ctg001
1	NA	41563	262240	Ctg002
51	0	262274	272825	Ctg002
101	0	272882	350306	Ctg002
151	1	350374	367426	Ctg002
201	0	367456	378808	Ctg002
251	0	379253	388740	Ctg002
301	0	389294	400416	Ctg002
351	0	400509	408899	Ctg002
401	0	408936	417641	Ctg002
451	0	417664	424867	Ctg002
501	0	424895	445483	Ctg002
551	0	445815	454001	Ctg002
601	0	454815	462664	Ctg002
651	0	463556	476079	Ctg002
701	0	476395	486968	Ctg002
751	0	487019	496206	Ctg002
801	0	496242	508078	Ctg002
851	0	508280	532735	Ctg002
901	0	532909	540296	Ctg002
951	0	540447	570424	Ctg002
1001	0	570670	580734	Ctg002
1051	0	580762	587751	Ctg002
1101	0	587864	601858	Ctg002
1151	0	601944	615261	Ctg002
1201	0	615275	624788	Ctg002
1251	0	624830	638317	Ctg002
1301	0	638491	652069	Ctg002
1351	0	652469	661285	Ctg002
1401	0	661318	674268	Ctg002
1451	2	674983	695217	Ctg002
1501	0	695730	707250	Ctg002
1551	0	708630	722864	Ctg002
1601	0	722894	739002	Ctg002
1651	1	739056	759473	Ctg002
1701	0	759814	769131	Ctg002
1751	0	769179	785393	Ctg002
1801	0	785559	796348	Ctg002
1851	0	796607	803775	Ctg002
1901	0	803842	819733	Ctg002
1951	2	820134	831134	Ctg002
2001	0	831812	838793	Ctg002
2051	0	838842	846656	Ctg002
2101	0	846739	854985	Ctg002
2151	0	855282	864320	Ctg002
2201	0	864347	874778	Ctg002
2251	0	874838	887099	Ctg002
2301	0	887470	896282	Ctg002
2351	0	896406	910501	Ctg002
2401	0	911055	919700	Ctg002
2451	0	919712	931301	Ctg002
2501	0	931488	943476	Ctg002
2551	0	943509	957589	Ctg002
2601	1	957605	969852	Ctg002
2651	0	969878	980096	Ctg002
2701	0	980184	991597	Ctg002
2751	0	992668	1005002	Ctg002
2801	0	1005591	1018969	Ctg002
2851	0	1019093	1025682	Ctg002
2901	0	1026020	1037363	Ctg002
2951	0	1037381	1050379	Ctg002
3001	0	1050596	1061421	Ctg002
3051	0	1061451	1070563	Ctg002
3101	1	1070587	1108952	Ctg002
3151	0	1108964	1122155	Ctg002
3201	0	1122403	1133165	Ctg002
3251	0	1133285	1144151	Ctg002
3301	2	1144163	1165523	Ctg002
3351	0	1165784	1182574	Ctg002
3401	0	1182643	1196609	Ctg002
3451	0	1196639	1213231	Ctg002
3501	0	1213315	1224344	Ctg002
3551	0	1224518	1241290	Ctg002
3601	1	1241396	1261033	Ctg002
3651	0	1261475	1270635	Ctg002
3701	0	1270731	1281487	Ctg002
3751	0	1281636	1298720	Ctg002
3801	0	1298760	1315871	Ctg002
3851	2	1316013	1330131	Ctg002
3901	0	1330352	1340955	Ctg002
3951	0	1341573	1351466	Ctg002
4001	0	1351541	1361536	Ctg002
4051	0	1361665	1377984	Ctg002
4101	0	1378072	1388866	Ctg002
4151	1	1389011	1401269	Ctg002
4201	0	1401334	1414445	Ctg002
4251	0	1415415	1427552	Ctg002
4301	0	1428058	1442265	Ctg002
4351	0	1442329	1460527	Ctg002
4401	0	1460893	1474314	Ctg002
4451	0	1474342	1504488	Ctg002
4501	0	1504854	1518959	Ctg002
4551	1	1519010	1534624	Ctg002
4601	1	1534763	1552427	Ctg002
4651	0	1553672	1565929	Ctg002
4701	1	1566186	1582801	Ctg002
4751	0	1582978	1597088	Ctg002
4801	0	1600036	1610420	Ctg002
4851	0	1612482	1628795	Ctg002
4901	1	1628823	1640190	Ctg002
4951	0	1641339	1655024	Ctg002
5001	0	1655417	1681110	Ctg002
5051	0	1681216	1690930	Ctg002
5101	0	1690970	1704767	Ctg002
5151	0	1704813	1715993	Ctg002
5201	0	1716050	1725783	Ctg002
5251	0	1725914	1734663	Ctg002
5301	0	1734918	1747233	Ctg002
5351	0	1747357	1760388	Ctg002
5401	0	1760462	1770304	Ctg002
5451	1	1770368	1781919	Ctg002
5501	1	1782222	1793225	Ctg002
5551	0	1793515	1803117	Ctg002
5601	0	1803587	1812995	Ctg002
5651	0	1813009	1825350	Ctg002
5701	0	1825376	1834570	Ctg002
5751	0	1834588	1844617	Ctg002
5801	0	1845259	1864633	Ctg002
5851	0	1865034	1873843	Ctg002
5901	0	1874047	1889071	Ctg002
5951	0	1889304	1907262	Ctg002
6001	0	1907301	1923144	Ctg002
6051	0	1923176	1936747	Ctg002
6101	0	1936807	1955274	Ctg002
6151	0	1955346	1965673	Ctg002
6201	0	1965830	1976455	Ctg002
6251	0	1976493	1986014	Ctg002
6301	0	1986194	1996453	Ctg002
6351	0	1996489	2013031	Ctg002
6401	0	2013078	2029401	Ctg002
6451	0	2030290	2042830	Ctg002
6501	0	2044243	2063629	Ctg002
6551	0	2063764	2078786	Ctg002
6601	0	2078807	2097001	Ctg002
6651	0	2097013	2109339	Ctg002
6701	0	2109384	2124225	Ctg002
6751	0	2124519	2137676	Ctg002
6801	0	2137712	2149232	Ctg002
6851	0	2149329	2171036	Ctg002
6901	0	2171171	2181797	Ctg002
6951	0	2181812	2196842	Ctg002
7001	0	2197962	2211431	Ctg002
7051	0	2211452	2221767	Ctg002
7101	0	2221993	2230479	Ctg002
7151	0	2230570	2246994	Ctg002
7201	1	2247247	2261311	Ctg002
7251	0	2261323	2273816	Ctg002
7301	0	2275559	2290815	Ctg002
7351	0	2290925	2301318	Ctg002
7401	0	2301701	2318404	Ctg002
7451	0	2318934	2332264	Ctg002
7501	0	2332375	2343041	Ctg002
7551	0	2343124	2355533	Ctg002
7601	0	2355552	2365937	Ctg002
7651	0	2366083	2384670	Ctg002
7701	0	2384718	2398613	Ctg002
7751	0	2398649	2413324	Ctg002
7801	0	2413430	2423798	Ctg002
7851	0	2424150	2434213	Ctg002
7901	1	2434869	2443672	Ctg002
7951	0	2444867	2453900	Ctg002
8001	0	2453915	2465523	Ctg002
8051	0	2465552	2478794	Ctg002
8101	1	2478812	2496524	Ctg002
8151	0	2496558	2510600	Ctg002
8201	1	2510751	2521043	Ctg002
8251	0	2521812	2536330	Ctg002
8301	0	2536368	2585193	Ctg002
8351	1	2585211	2604810	Ctg002
8401	0	2604980	2624427	Ctg002
8451	0	2624697	2640412	Ctg002
8501	0	2641608	2654052	Ctg002
8551	0	2654148	2667726	Ctg002
8601	0	2667816	2678940	Ctg002
8651	0	2679150	2690672	Ctg002
8701	1	2691267	2702484	Ctg002
8751	0	2702502	2711671	Ctg002
8801	0	2711688	2723652	Ctg002
8851	0	2723692	2736418	Ctg002
8901	0	2736553	2751597	Ctg002
8951	0	2751638	2758667	Ctg002
9001	0	2759599	2766173	Ctg002
9051	0	2766681	2776580	Ctg002
9101	0	2776594	2787668	Ctg002
9151	0	2787684	2796538	Ctg002
9201	0	2797107	2810499	Ctg002
9251	0	2810523	2823324	Ctg002
9301	0	2823548	2835312	Ctg002
9351	0	2835397	2843404	Ctg002
9401	0	2844295	2860650	Ctg002
9451	0	2860663	2878681	Ctg002
9501	0	2878699	2886745	Ctg002
9551	0	2886844	2897619	Ctg002
9601	0	2897708	2910713	Ctg002
9651	0	2910734	2930251	Ctg002
9701	0	2930410	2942162	Ctg002
9751	0	2942208	2953331	Ctg002
9801	0	2953911	2973657	Ctg002
9851	0	2973793	2988008	Ctg002
9901	0	2988078	3000934	Ctg002
9951	0	3001005	3008736	Ctg002
10001	0	3009256	3020992	Ctg002
10051	0	3021738	3032207	Ctg002
10101	0	3032259	3044099	Ctg002
10151	0	3044476	3054550	Ctg002
10201	0	3055223	3065988	Ctg002
10251	0	3066153	3077604	Ctg002
10301	1	3077705	3088190	Ctg002
10351	0	3088599	3102134	Ctg002
10401	0	3103552	3121815	Ctg002
10451	0	3121834	3134113	Ctg002
10501	0	3134157	3145150	Ctg002
10551	0	3145162	3153065	Ctg002
10601	0	3153095	3159908	Ctg002
10651	0	3159942	3171206	Ctg002
10701	0	3171267	3177512	Ctg002
10751	0	3178014	3188063	Ctg002
10801	0	3188275	3201889	Ctg002
10851	0	3201943	3212906	Ctg002
10901	0	3213008	3221042	Ctg002
10951	0	3221119	3233781	Ctg002
11001	0	3233798	3242701	Ctg002
11051	0	3242891	3255017	Ctg002
11101	0	3255584	3268181	Ctg002
11151	3	3268351	3280014	Ctg002
11201	8	3284490	3302575	Ctg002
11251	0	3302730	3311712	Ctg002
11301	0	3311727	3323906	Ctg002
11351	0	3324120	3332138	Ctg002
11401	0	3332743	3342484	Ctg002
11451	0	3342500	3352313	Ctg002
11501	0	3352383	3363400	Ctg002
11551	0	3363538	3373495	Ctg002
11601	0	3373515	3380781	Ctg002
11651	0	3380917	3388281	Ctg002
11701	0	3388293	3401447	Ctg002
11751	0	3401719	3412618	Ctg002
11801	0	3412644	3423802	Ctg002
11851	0	3424536	3432605	Ctg002
11901	0	3433162	3446388	Ctg002
11951	0	3446912	3457244	Ctg002
12001	0	3457405	3465137	Ctg002
12051	0	3465373	3482843	Ctg002
12101	0	3482858	3508877	Ctg002
12151	0	3509040	3518125	Ctg002
12201	0	3518274	3527598	Ctg002
12251	0	3527697	3543074	Ctg002
12301	1	3543341	3554708	Ctg002
12351	0	3555089	3569785	Ctg002
12401	0	3569839	3596017	Ctg002
12451	1	3596086	3605054	Ctg002
12501	0	3605077	3629297	Ctg002
12551	0	3629357	3639640	Ctg002
12601	0	3640437	3648352	Ctg002
12651	0	3648370	3659557	Ctg002
12701	0	3659811	3669046	Ctg002
12751	0	3669099	3681366	Ctg002
12801	0	3681381	3689589	Ctg002
12851	0	3689626	3698479	Ctg002
12901	0	3698519	3708666	Ctg002
12951	0	3708687	3753608	Ctg002
13001	0	3753662	3760166	Ctg002
13051	0	3760202	3765050	Ctg002
13101	0	3765502	3774005	Ctg002
13151	0	3774025	3786704	Ctg002
13201	0	3786746	3794761	Ctg002
13251	0	3794798	3800781	Ctg002
13301	0	3800821	3810267	Ctg002
13351	0	3810323	3819676	Ctg002
13401	0	3819713	3828533	Ctg002
13451	0	3828602	3835230	Ctg002
13501	0	3835473	3841045	Ctg002
13551	0	3841105	3848300	Ctg002
13601	0	3848419	3857507	Ctg002
13651	0	3857901	3867509	Ctg002
13701	0	3867529	3874663	Ctg002
13751	1	3874716	3887728	Ctg002
13801	0	3888265	3895018	Ctg002
13851	0	3895581	3904963	Ctg002
13901	0	3905006	3915189	Ctg002
13951	0	3915231	3924547	Ctg002
14001	0	3925321	3936431	Ctg002
14051	0	3936454	3951457	Ctg002
14101	0	3951522	3964220	Ctg002
14151	0	3964302	3984138	Ctg002
14201	0	3984212	3995206	Ctg002
14251	0	3995224	4010353	Ctg002
14301	0	4010366	4024646	Ctg002
14351	0	4024801	4030192	Ctg002
14401	0	4030210	4036300	Ctg002
14451	0	4036315	4042939	Ctg002
14501	0	4043450	4055508	Ctg002
14551	0	4056364	4065389	Ctg002
14601	0	4065520	4071082	Ctg002
14651	0	4071201	4081185	Ctg002
14701	0	4081708	4093015	Ctg002
14751	0	4093037	4100608	Ctg002
14801	0	4100894	4107950	Ctg002
14851	0	4108025	4118121	Ctg002
14901	0	4118447	4132134	Ctg002
14951	0	4132238	4143016	Ctg002
15001	0	4143048	4151472	Ctg002
15051	0	4151625	4161953	Ctg002
15101	0	4161980	4174820	Ctg002
15151	0	4174891	4184051	Ctg002
15201	0	4184131	4194859	Ctg002
15251	0	4195388	4203620	Ctg002
15301	0	4203700	4213795	Ctg002
15351	0	4213853	4224980	Ctg002
15401	0	4225064	4233907	Ctg002
15451	0	4234256	4240552	Ctg002
15501	0	4241458	4246889	Ctg002
15551	0	4246988	4258069	Ctg002
15601	0	4258120	4267772	Ctg002
15651	0	4267806	4273252	Ctg002
15701	0	4273384	4287240	Ctg002
15751	0	4287367	4303546	Ctg002
15801	0	4304083	4318647	Ctg002
15851	0	4318734	4327909	Ctg002
15901	0	4328032	4340551	Ctg002
15951	0	4340713	4351909	Ctg002
16001	0	4352059	4369855	Ctg002
16051	0	4369996	4385707	Ctg002
16101	0	4385863	4404840	Ctg002
16151	0	4405678	4423968	Ctg002
16201	0	4423992	4433352	Ctg002
16251	0	4433439	4441553	Ctg002
16301	0	4441997	4451292	Ctg002
16351	0	4451317	4460361	Ctg002
16401	0	4460439	4470494	Ctg002
16451	0	4470694	4479541	Ctg002
16501	0	4479706	4491043	Ctg002
16551	0	4491080	4497755	Ctg002
16601	0	4497833	4511193	Ctg002
16651	0	4511245	4516959	Ctg002
16701	1	4517183	4634558	Ctg002
16751	0	4634573	4641022	Ctg002
16801	0	4641663	4649850	Ctg002
16851	0	4650606	4675265	Ctg002
16901	0	4675569	4685301	Ctg002
16951	0	4685341	4695172	Ctg002
17001	0	4695187	4708104	Ctg002
17051	0	4708193	4720427	Ctg002
17101	0	4720598	4728929	Ctg002
17151	0	4728998	4741800	Ctg002
17201	0	4741906	4755732	Ctg002
17251	0	4756185	4761301	Ctg002
17301	0	4761334	4768815	Ctg002
17351	0	4768917	4777017	Ctg002
17401	0	4777164	4786881	Ctg002
17451	0	4787536	4796062	Ctg002
17501	0	4796193	4807261	Ctg002
17551	0	4807552	4815611	Ctg002
17601	0	4815639	4823040	Ctg002
17651	0	4823415	4830755	Ctg002
17701	0	4830767	4838321	Ctg002
17751	0	4838399	4847590	Ctg002
17801	0	4847618	4854553	Ctg002
17851	0	4854708	4871301	Ctg002
17901	0	4871481	4879253	Ctg002
17951	0	4879333	4887299	Ctg002
18001	0	4887428	4893742	Ctg002
18051	0	4893757	4898561	Ctg002
18101	0	4898735	4903585	Ctg002
18151	1	4903699	4916823	Ctg002
18201	0	4916865	4922893	Ctg002
18251	0	4922981	4931203	Ctg002
18301	1	4931218	4951657	Ctg002
18351	1	4951670	4961392	Ctg002
18401	0	4961516	4966854	Ctg002
18451	0	4966914	4975329	Ctg002
18501	0	4975510	4991928	Ctg002
18551	0	4992074	4998871	Ctg002
18601	0	4999131	5004554	Ctg002
18651	0	5004566	5014514	Ctg002
18701	0	5014545	5020835	Ctg002
18751	0	5021069	5029416	Ctg002
18801	0	5029437	5036730	Ctg002
18851	0	5036823	5050818	Ctg002
18901	0	5055408	5069214	Ctg002
18951	0	5069551	5081227	Ctg002
19001	0	5081709	5089542	Ctg002
19051	0	5089669	5100165	Ctg002
19101	0	5100190	5168574	Ctg002
19151	0	5168628	5176084	Ctg002
19201	0	5176612	5183597	Ctg002
19251	0	5183637	5193074	Ctg002
19301	0	5193294	5202066	Ctg002
19351	0	5202131	5209174	Ctg002
19401	0	5209902	5215355	Ctg002
19451	0	5215397	5221068	Ctg002
19501	0	5221167	5228734	Ctg002
19551	0	5229627	5236298	Ctg002
19601	0	5236343	5242690	Ctg002
19651	0	5242708	5252540	Ctg002
19701	0	5252568	5260303	Ctg002
19751	0	5260406	5268390	Ctg002
19801	0	5268469	5279356	Ctg002
19851	0	5279449	5284532	Ctg002
19901	0	5284638	5294696	Ctg002
19951	0	5294710	5304119	Ctg002
20001	0	5304654	5312784	Ctg002
20051	0	5312823	5320333	Ctg002
20101	0	5320474	5326075	Ctg002
20151	0	5326330	5332333	Ctg002
20201	0	5332468	5338751	Ctg002
20251	0	5338837	5350080	Ctg002
20301	0	5350191	5362918	Ctg002
20351	0	5362947	5378710	Ctg002
20401	0	5378737	5392047	Ctg002
20451	0	5393106	5401475	Ctg002
20501	0	5401553	5407809	Ctg002
20551	0	5407826	5416488	Ctg002
20601	0	5416508	5431218	Ctg002
20651	0	5431514	5440890	Ctg002
20701	0	5440916	5455427	Ctg002
20751	0	5455642	5463562	Ctg002
20801	0	5463744	5469493	Ctg002
20851	0	5469678	5481338	Ctg002
20901	0	5481601	5489172	Ctg002
20951	0	5489187	5497979	Ctg002
21001	0	5498125	5507407	Ctg002
21051	0	5507452	5513975	Ctg002
21101	0	5514055	5518932	Ctg002
21151	0	5518953	5530666	Ctg002
21201	0	5530798	5543368	Ctg002
21251	0	5543401	5551832	Ctg002
21301	0	5552284	5560180	Ctg002
21351	0	5560277	5567076	Ctg002
21401	0	5567247	5575230	Ctg002
21451	0	5575640	5580598	Ctg002
21501	0	5581115	5588355	Ctg002
21551	0	5588417	5597651	Ctg002
21601	0	5598725	5613214	Ctg002
21651	0	5613304	5620033	Ctg002
21701	0	5620072	5632940	Ctg002
21751	0	5632969	5641272	Ctg002
21801	0	5641379	5647050	Ctg002
21851	0	5647102	5652887	Ctg002
21901	0	5653243	5671106	Ctg002
21951	0	5671195	5682118	Ctg002
22001	0	5685804	5705802	Ctg002
22051	0	5705888	5714279	Ctg002
22101	1	5714320	5724025	Ctg002
22151	0	5724128	5732326	Ctg002
22201	0	5732341	5756388	Ctg002
22251	0	5756616	5767829	Ctg002
22301	0	5768035	5778447	Ctg002
22351	0	5778590	5785943	Ctg002
22401	0	5786070	5803080	Ctg002
22451	0	5803101	5808818	Ctg002
22501	0	5808897	5816489	Ctg002
22551	0	5816816	5821275	Ctg002
22601	0	5821473	5833386	Ctg002
22651	0	5833478	5839655	Ctg002
22701	0	5840500	5845954	Ctg002
22751	0	5846100	5857295	Ctg002
22801	0	5857777	5880555	Ctg002
22851	0	5880581	5898004	Ctg002
22901	0	5898206	5911333	Ctg002
22951	0	5911590	5919130	Ctg002
23001	0	5919534	5926650	Ctg002
23051	0	5926729	5937722	Ctg002
23101	0	5938320	5949894	Ctg002
23151	0	5949970	5962255	Ctg002
23201	0	5962988	5982041	Ctg002
23251	0	5982698	5996988	Ctg002
23301	0	5997001	6008550	Ctg002
23351	0	6008682	6042549	Ctg002
23401	0	6042600	6051790	Ctg002
23451	0	6051841	6063519	Ctg002
23501	0	6063814	6072554	Ctg002
23551	0	6072898	6088770	Ctg002
23601	0	6089149	6101805	Ctg002
23651	0	6101829	6115228	Ctg002
23701	0	6115402	6176956	Ctg002
23751	0	6190564	6241494	Ctg002
23801	0	6241536	6262151	Ctg002
23851	0	6262262	6296243	Ctg002
23901	0	6296257	6310466	Ctg002
23951	0	6311067	6321707	Ctg002
24001	0	6322077	6336363	Ctg002
24051	0	6336443	6346366	Ctg002
24101	0	6346399	6361008	Ctg002
24151	0	6361053	6373025	Ctg002
24201	0	6373075	6395323	Ctg002
24251	0	6395419	6402152	Ctg002
24301	0	6402380	6413768	Ctg002
24351	0	6413927	6426461	Ctg002
24401	0	6426540	6435762	Ctg002
24451	0	6436344	6442794	Ctg002
24501	0	6442812	6452672	Ctg002
24551	1	6452725	6463915	Ctg002
24601	0	6464012	6480677	Ctg002
24651	0	6480696	6488108	Ctg002
24701	0	6488233	6497377	Ctg002
24751	1	6497496	6505337	Ctg002
24801	0	6505451	6517459	Ctg002
24851	0	6517941	6527873	Ctg002
24901	0	6527950	6553762	Ctg002
24951	0	6553774	6561700	Ctg002
25001	0	6561721	6573884	Ctg002
25051	0	6574024	6584933	Ctg002
25101	0	6584947	6591538	Ctg002
25151	0	6591566	6598720	Ctg002
25201	0	6598921	6608689	Ctg002
25251	0	6608761	6615786	Ctg002
25301	0	6615903	6628765	Ctg002
25351	0	6628910	6641125	Ctg002
25401	0	6641353	6648002	Ctg002
25451	0	6648048	6658679	Ctg002
25501	0	6658717	6673459	Ctg002
25551	0	6673531	6683748	Ctg002
25601	0	6683874	6701363	Ctg002
25651	0	6701468	6715772	Ctg002
25701	0	6715787	6723405	Ctg002
25751	0	6723440	6732729	Ctg002
25801	0	6732837	6738470	Ctg002
25851	0	6738889	6744033	Ctg002
25901	0	6744081	6750665	Ctg002
25951	0	6750682	6760120	Ctg002
26001	0	6760148	6770609	Ctg002
26051	0	6770717	6784266	Ctg002
26101	0	6785594	6798175	Ctg002
26151	0	6798188	6806820	Ctg002
26201	0	6806907	6816530	Ctg002
26251	0	6816660	6828779	Ctg002
26301	0	6831448	6840902	Ctg002
26351	0	6841099	6858158	Ctg002
26401	0	6858218	6863967	Ctg002
26451	0	6864245	6884094	Ctg002
26501	0	6884124	6890207	Ctg002
26551	0	6890532	6897826	Ctg002
26601	0	6897874	6905481	Ctg002
26651	0	6905519	6912718	Ctg002
26701	0	6912926	6924013	Ctg002
26751	0	6924080	6934095	Ctg002
26801	0	6934202	6953486	Ctg002
26851	0	6953766	6963696	Ctg002
26901	0	6963738	6970456	Ctg002
26951	0	6970480	6981191	Ctg002
27001	0	6981272	6993879	Ctg002
27051	0	6993970	7005449	Ctg002
27101	0	7005506	7017693	Ctg002
27151	0	7017709	7037465	Ctg002
27201	0	7037528	7052053	Ctg002
27251	0	7052119	7065370	Ctg002
27301	0	7065960	7087502	Ctg002
27351	0	7087515	7095448	Ctg002
27401	0	7095583	7118129	Ctg002
27451	0	7118345	7128136	Ctg002
27501	0	7128245	7138186	Ctg002
27551	0	7139756	7155542	Ctg002
27601	0	7155596	7163196	Ctg002
27651	0	7163660	7175944	Ctg002
27701	0	7176183	7190190	Ctg002
27751	0	7190302	7204839	Ctg002
27801	0	7204852	7223834	Ctg002
27851	0	7224273	7235481	Ctg002
27901	0	7235515	7249951	Ctg002
27951	0	7249976	7279808	Ctg002
28001	0	7279856	7290845	Ctg002
28051	0	7291074	7299801	Ctg002
28101	0	7299897	7316509	Ctg002
28151	0	7316671	7450088	Ctg002
28201	0	7450302	7461246	Ctg002
28251	0	7461266	7472244	Ctg002
28301	0	7472350	7539276	Ctg002
28351	0	7547075	7562445	Ctg002
28401	0	7562651	7579499	Ctg002
28451	0	7579583	7603067	Ctg002
28501	0	7603220	7618036	Ctg002
28551	0	7618093	7632185	Ctg002
28601	0	7632221	7641567	Ctg002
28651	0	7641799	7656916	Ctg002
28701	0	7657010	7663638	Ctg002
28751	0	7663909	7688199	Ctg002
28801	0	7693373	7743136	Ctg002
28851	0	7743214	7756595	Ctg002
28901	0	7756674	7772573	Ctg002
28951	0	7772687	7785907	Ctg002
29001	0	7786156	7815908	Ctg002
29051	0	7815930	7840365	Ctg002
29101	0	7840447	7847332	Ctg002
29151	0	7847677	7886199	Ctg002
29201	0	7886227	7899385	Ctg002
29251	0	7899463	7910764	Ctg002
29301	0	7910783	7920783	Ctg002
29351	0	7921023	7937508	Ctg002
29401	0	7937617	7947334	Ctg002
29451	0	7948052	7961080	Ctg002
29501	0	7961422	7969663	Ctg002
29551	0	7969676	7979170	Ctg002
29601	0	7979240	7990284	Ctg002
29651	0	7990299	8000218	Ctg002
29701	0	8000231	8011158	Ctg002
29751	0	8011201	8028659	Ctg002
29801	0	8028814	8044478	Ctg002
29851	0	8044511	8061557	Ctg002
29901	0	8062285	8076813	Ctg002
29951	0	8076834	8086756	Ctg002
30001	0	8086932	8099684	Ctg002
30051	0	8104261	8125074	Ctg002
30101	0	8125178	8135233	Ctg002
30151	0	8135297	8151309	Ctg002
30201	0	8151399	8162461	Ctg002
30251	0	8162493	8177576	Ctg002
30301	0	8177998	8190643	Ctg002
30351	0	8190786	8216836	Ctg002
30401	0	8216905	8229598	Ctg002
30451	0	8229717	8246408	Ctg002
30501	0	8246867	8272456	Ctg002
30551	0	8273218	8284100	Ctg002
30601	0	8284135	8311359	Ctg002
30651	0	8311437	8321211	Ctg002
30701	0	8321228	8326780	Ctg002
30751	0	8327062	8337849	Ctg002
30801	0	8338020	8380353	Ctg002
30851	0	8380433	8397032	Ctg002
30901	0	8397152	8411874	Ctg002
30951	0	8411942	8427349	Ctg002
31001	0	8427545	8433749	Ctg002
31051	0	8433805	8454837	Ctg002
31101	0	8455612	8469130	Ctg002
31151	0	8469693	8544567	Ctg002
31201	0	8544607	8570054	Ctg002
31251	0	8570075	8582294	Ctg002
31301	0	8582306	8610373	Ctg002
31351	0	8610855	8626391	Ctg002
31401	0	8626981	8706079	Ctg002
31451	0	8706118	8720550	Ctg002
31501	0	8720890	8749090	Ctg002
31551	0	8749330	8763660	Ctg002
31601	0	8763783	8772846	Ctg002
31651	0	8772962	8781151	Ctg002
31701	0	8781178	8802331	Ctg002
31751	0	8802352	8811723	Ctg002
31801	0	8811852	8818989	Ctg002
31851	0	8819039	8824628	Ctg002
31901	0	8824877	8835404	Ctg002
31951	0	8836263	8848103	Ctg002
32001	0	8848403	8860483	Ctg002
32051	0	8860837	8876011	Ctg002
32101	0	8876158	8885833	Ctg002
32151	0	8886946	8899369	Ctg002
32201	0	8899734	8905540	Ctg002
32251	0	8906173	8913628	Ctg002
32301	0	8913652	8926449	Ctg002
32351	0	8926467	8941757	Ctg002
32401	0	8941789	8946429	Ctg002
32451	0	8946671	8954872	Ctg002
32501	0	8954887	8969123	Ctg002
32551	0	8969723	8974957	Ctg002
32601	0	8974982	8981227	Ctg002
32651	0	8981437	8991169	Ctg002
32701	0	8991304	8999749	Ctg002
32751	0	8999975	9021660	Ctg002
32801	0	9021741	9026821	Ctg002
32851	0	9027044	9032141	Ctg002
32901	0	9032213	9040992	Ctg002
32951	0	9041299	9052328	Ctg002
33001	0	9052346	9061974	Ctg002
33051	0	9062045	9068005	Ctg002
33101	0	9068176	9073400	Ctg002
33151	0	9073438	9079942	Ctg002
33201	0	9079974	9086202	Ctg002
33251	0	9086337	9109964	Ctg002
33301	0	9110163	9125465	Ctg002
33351	0	9126285	9139057	Ctg002
33401	0	9139573	9147854	Ctg002
33451	0	9148602	9160972	Ctg002
33501	0	9161136	9167247	Ctg002
33551	0	9167619	9173418	Ctg002
33601	0	9174336	9181705	Ctg002
33651	0	9181828	9191474	Ctg002
33701	0	9191540	9198363	Ctg002
33751	0	9198516	9205992	Ctg002
33801	0	9206058	9211747	Ctg002
33851	0	9211889	9237927	Ctg002
33901	0	9237951	9252960	Ctg002
33951	0	9253035	9260399	Ctg002
34001	0	9260561	9270962	Ctg002
34051	0	9270995	9281491	Ctg002
34101	0	9281527	9289889	Ctg002
34151	0	9289928	9297260	Ctg002
34201	0	9297435	9345346	Ctg002
34251	0	9345827	9355664	Ctg002
34301	0	9355812	9365914	Ctg002
34351	0	9365939	9374819	Ctg002
34401	0	9375036	9382605	Ctg002
34451	0	9382663	9397300	Ctg002
34501	0	9397324	9417454	Ctg002
34551	0	9417478	9430075	Ctg002
34601	0	9430237	9442623	Ctg002
34651	0	9442639	9448728	Ctg002
34701	0	9449264	9457595	Ctg002
